lga_name,state,zone,year,month,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,ndvi,flood_risk_flag,drought_flag
Makoda,Kano,NW,2021,6,152.2,35.9,18.5,46.4,0.377,0,0
Makoda,Kano,NW,2021,7,250.4,33.8,21.0,46.1,0.698,1,0
Makoda,Kano,NW,2021,8,139.8,40.6,24.3,26.1,0.294,0,0
Makoda,Kano,NW,2021,9,347.1,39.3,17.4,44.0,0.439,1,0
Makoda,Kano,NW,2021,10,57.8,37.0,20.0,28.0,0.473,0,0
Makoda,Kano,NW,2021,11,9.3,38.9,22.4,34.6,0.322,0,1
Makoda,Kano,NW,2021,12,12.4,34.4,15.5,38.4,0.142,0,1
Makoda,Kano,NW,2022,1,5.8,36.2,24.1,32.3,0.142,0,1
Makoda,Kano,NW,2022,2,14.0,42.4,14.5,17.6,0.394,0,1
Makoda,Kano,NW,2022,3,41.5,37.5,16.1,46.9,0.103,0,0
Makoda,Kano,NW,2022,4,38.0,37.5,24.9,20.4,0.119,0,0
Makoda,Kano,NW,2022,5,198.1,34.1,26.3,55.0,0.762,0,0
Makoda,Kano,NW,2022,6,18.0,39.6,14.8,26.1,0.229,0,0
Makoda,Kano,NW,2022,7,11.9,38.0,24.4,24.0,0.63,0,0
Makoda,Kano,NW,2022,8,215.3,36.8,19.3,31.2,0.174,0,0
Makoda,Kano,NW,2022,9,302.4,37.9,23.0,45.9,0.423,1,0
Makoda,Kano,NW,2022,10,102.9,42.3,24.2,37.8,0.321,0,0
Makoda,Kano,NW,2022,11,8.2,33.9,24.6,39.2,0.252,0,1
Makoda,Kano,NW,2022,12,13.8,37.3,16.9,56.4,0.704,0,1
Makoda,Kano,NW,2023,1,2.9,38.0,19.7,54.8,0.369,0,1
Makoda,Kano,NW,2023,2,13.4,35.8,15.6,43.2,0.527,0,1
Makoda,Kano,NW,2023,3,46.8,34.3,26.7,22.0,0.199,0,0
Makoda,Kano,NW,2023,4,36.2,38.4,21.2,47.0,0.267,0,0
Makoda,Kano,NW,2023,5,20.0,38.1,21.5,28.8,0.692,0,0
Makoda,Kano,NW,2023,6,93.0,36.2,17.9,33.9,0.559,0,0
Makoda,Kano,NW,2023,7,297.2,39.1,18.6,50.5,0.475,1,0
Makoda,Kano,NW,2023,8,239.2,38.8,17.9,39.3,0.701,0,0
Makoda,Kano,NW,2023,9,293.0,38.8,22.9,52.0,0.562,1,0
Makoda,Kano,NW,2023,10,23.9,36.9,17.6,45.8,0.579,0,0
Makoda,Kano,NW,2023,11,36.0,37.1,26.5,27.8,0.656,0,0
Makoda,Kano,NW,2023,12,17.4,41.3,15.4,49.6,0.686,0,1
Makoda,Kano,NW,2024,1,9.1,40.3,26.1,31.6,0.755,0,1
Makoda,Kano,NW,2024,2,14.5,42.9,26.3,29.9,0.535,0,1
Makoda,Kano,NW,2024,3,24.0,40.2,15.9,32.8,0.373,0,1
Makoda,Kano,NW,2024,4,45.5,35.9,25.8,56.0,0.779,0,0
Makoda,Kano,NW,2024,5,40.1,40.5,23.3,39.7,0.112,0,0
Makoda,Kano,NW,2024,6,105.1,37.6,20.6,27.2,0.508,0,0
Makoda,Kano,NW,2024,7,334.6,39.1,25.6,53.7,0.696,1,0
Makoda,Kano,NW,2024,8,202.4,40.5,18.8,44.0,0.199,0,0
Makoda,Kano,NW,2024,9,73.4,34.0,24.7,24.6,0.202,0,0
Makoda,Kano,NW,2024,10,136.2,40.1,16.7,37.1,0.437,0,0
Makoda,Kano,NW,2024,11,37.7,38.3,20.1,53.1,0.682,0,0
Makoda,Kano,NW,2024,12,14.0,35.3,16.0,17.3,0.618,0,1
Makoda,Kano,NW,2025,1,0.9,33.9,23.3,47.0,0.131,0,1
Makoda,Kano,NW,2025,2,5.3,35.9,24.0,20.1,0.293,0,1
Makoda,Kano,NW,2025,3,12.5,41.3,15.0,28.9,0.447,0,1
Makoda,Kano,NW,2025,4,30.9,42.4,14.4,38.7,0.706,0,0
Makoda,Kano,NW,2025,5,55.8,40.4,24.3,36.8,0.198,0,0
Makoda,Kano,NW,2025,6,61.1,34.5,22.0,50.4,0.39,0,0
Minjibir,Kano,NW,2019,1,10.4,35.6,23.8,53.5,0.27,0,1
Minjibir,Kano,NW,2019,2,4.8,39.4,22.9,45.4,0.54,0,1
Minjibir,Kano,NW,2019,3,48.1,34.1,17.8,43.4,0.316,0,0
Minjibir,Kano,NW,2019,4,18.5,33.5,22.4,17.0,0.69,0,0
Minjibir,Kano,NW,2019,5,35.1,37.9,25.8,37.3,0.367,0,0
Minjibir,Kano,NW,2019,6,88.5,39.9,25.4,31.3,0.13,0,0
Minjibir,Kano,NW,2019,7,303.9,35.8,25.6,26.9,0.36,1,0
Minjibir,Kano,NW,2019,8,16.8,33.1,25.3,54.5,0.746,0,0
Minjibir,Kano,NW,2019,9,98.2,34.2,20.2,50.7,0.737,0,0
Minjibir,Kano,NW,2019,10,53.7,40.7,22.9,49.3,0.171,0,0
Minjibir,Kano,NW,2019,11,22.6,42.6,25.3,18.5,0.711,0,1
Minjibir,Kano,NW,2019,12,7.5,35.9,26.9,46.6,0.47,0,1
Minjibir,Kano,NW,2020,1,0.9,38.2,20.2,36.8,0.787,0,1
Minjibir,Kano,NW,2020,2,8.4,42.9,15.4,38.6,0.441,0,1
Minjibir,Kano,NW,2020,3,5.4,39.6,23.9,24.6,0.679,0,1
Minjibir,Kano,NW,2020,4,15.4,36.3,24.9,18.5,0.248,0,0
Minjibir,Kano,NW,2020,5,130.6,41.6,26.5,57.5,0.102,0,0
Minjibir,Kano,NW,2020,6,18.7,39.2,22.3,46.3,0.387,0,0
Minjibir,Kano,NW,2020,7,82.4,34.5,17.8,51.6,0.163,0,0
Minjibir,Kano,NW,2020,8,321.5,38.5,22.0,53.5,0.415,1,0
Minjibir,Kano,NW,2020,9,177.5,39.5,19.3,25.7,0.79,0,0
Minjibir,Kano,NW,2020,10,173.4,33.1,22.7,25.0,0.188,0,0
Minjibir,Kano,NW,2020,11,55.3,36.6,22.9,43.6,0.649,0,0
Minjibir,Kano,NW,2020,12,8.0,39.7,24.6,55.7,0.107,0,1
Minjibir,Kano,NW,2021,1,17.3,40.4,20.4,22.6,0.255,0,1
Minjibir,Kano,NW,2021,2,7.1,36.3,18.6,56.1,0.191,0,1
Minjibir,Kano,NW,2021,3,27.4,39.0,14.2,18.8,0.553,0,1
Minjibir,Kano,NW,2021,4,46.7,33.2,23.4,37.7,0.703,0,0
Minjibir,Kano,NW,2021,5,129.9,36.4,19.7,56.6,0.552,0,0
Minjibir,Kano,NW,2021,6,15.4,40.9,22.2,46.8,0.66,0,0
Minjibir,Kano,NW,2021,7,275.8,36.3,17.8,20.6,0.289,1,0
Minjibir,Kano,NW,2021,8,183.4,35.0,25.7,19.4,0.745,0,0
Minjibir,Kano,NW,2021,9,63.2,42.2,16.4,18.9,0.174,0,0
Minjibir,Kano,NW,2021,10,56.8,41.5,26.7,56.0,0.712,0,0
Minjibir,Kano,NW,2021,11,38.5,42.5,24.8,20.1,0.189,0,0
Minjibir,Kano,NW,2021,12,15.1,36.6,16.7,59.4,0.68,0,1
Minjibir,Kano,NW,2022,1,2.9,33.9,22.7,21.4,0.32,0,1
Minjibir,Kano,NW,2022,2,4.4,36.4,20.3,41.2,0.479,0,1
Minjibir,Kano,NW,2022,3,23.2,41.9,23.6,36.4,0.521,0,1
Minjibir,Kano,NW,2022,4,64.0,33.6,25.7,15.2,0.332,0,0
Minjibir,Kano,NW,2022,5,165.8,41.5,14.2,46.6,0.449,0,0
Minjibir,Kano,NW,2022,6,74.0,38.1,15.7,36.7,0.282,0,0
Minjibir,Kano,NW,2022,7,205.4,37.1,16.8,53.4,0.181,0,0
Minjibir,Kano,NW,2022,8,307.9,40.4,23.6,37.8,0.348,1,0
Minjibir,Kano,NW,2022,9,71.7,35.8,22.7,24.5,0.23,0,0
Minjibir,Kano,NW,2022,10,188.9,39.8,19.7,39.8,0.601,0,0
Minjibir,Kano,NW,2022,11,69.1,37.4,15.9,21.9,0.497,0,0
Minjibir,Kano,NW,2022,12,6.3,34.2,15.9,52.5,0.311,0,1
Minjibir,Kano,NW,2023,1,12.8,40.4,15.6,47.1,0.625,0,1
Minjibir,Kano,NW,2023,2,14.6,34.0,24.6,58.9,0.388,0,1
Minjibir,Kano,NW,2023,3,6.3,41.6,26.5,50.4,0.544,0,1
Minjibir,Kano,NW,2023,4,12.8,42.5,23.4,20.9,0.439,0,0
Minjibir,Kano,NW,2023,5,77.4,42.8,22.0,17.3,0.605,0,0
Minjibir,Kano,NW,2023,6,272.8,39.1,24.3,31.4,0.65,1,0
Minjibir,Kano,NW,2023,7,90.0,36.6,14.1,43.1,0.425,0,0
Minjibir,Kano,NW,2023,8,293.9,42.8,19.9,17.9,0.144,1,0
Minjibir,Kano,NW,2023,9,40.3,36.0,18.7,21.3,0.537,0,0
Minjibir,Kano,NW,2023,10,90.4,33.7,25.3,56.8,0.253,0,0
Minjibir,Kano,NW,2023,11,44.8,42.4,23.1,32.8,0.219,0,0
Minjibir,Kano,NW,2023,12,12.9,42.8,26.9,22.2,0.386,0,1
Minjibir,Kano,NW,2024,1,8.7,36.5,21.5,18.7,0.739,0,1
Minjibir,Kano,NW,2024,2,16.5,39.3,15.1,48.6,0.146,0,1
Minjibir,Kano,NW,2024,3,20.4,42.6,19.5,27.5,0.163,0,1
Minjibir,Kano,NW,2024,4,10.6,38.1,20.0,36.0,0.631,0,0
Minjibir,Kano,NW,2024,5,172.0,34.1,16.2,25.9,0.638,0,0
Minjibir,Kano,NW,2024,6,325.5,39.7,16.4,55.4,0.725,1,0
Minjibir,Kano,NW,2024,7,328.8,33.1,17.9,23.8,0.618,1,0
Minjibir,Kano,NW,2024,8,127.1,38.3,17.7,50.0,0.591,0,0
Minjibir,Kano,NW,2024,9,79.1,36.6,14.1,32.9,0.609,0,0
Minjibir,Kano,NW,2024,10,120.0,39.9,20.1,30.7,0.416,0,0
Minjibir,Kano,NW,2024,11,38.2,35.4,14.9,57.1,0.761,0,0
Minjibir,Kano,NW,2024,12,4.1,35.1,21.4,60.0,0.749,0,1
Minjibir,Kano,NW,2025,1,12.0,37.6,25.8,48.8,0.341,0,1
Minjibir,Kano,NW,2025,2,11.9,37.7,18.4,53.0,0.336,0,1
Minjibir,Kano,NW,2025,3,61.6,38.7,25.9,57.5,0.426,0,0
Minjibir,Kano,NW,2025,4,34.1,35.9,16.0,21.1,0.26,0,0
Minjibir,Kano,NW,2025,5,126.1,41.8,24.6,15.5,0.371,0,0
Minjibir,Kano,NW,2025,6,330.4,38.3,23.4,35.8,0.13,1,0
Nasarawa,Kano,NW,2019,1,10.3,35.0,24.5,56.7,0.634,0,1
Nasarawa,Kano,NW,2019,2,10.5,40.8,21.5,22.5,0.49,0,1
Nasarawa,Kano,NW,2019,3,44.9,39.7,21.3,45.3,0.667,0,0
Nasarawa,Kano,NW,2019,4,33.1,38.5,19.5,19.6,0.71,0,0
Nasarawa,Kano,NW,2019,5,135.3,37.4,18.2,56.7,0.549,0,0
Nasarawa,Kano,NW,2019,6,260.6,39.4,23.3,44.7,0.19,1,0
Nasarawa,Kano,NW,2019,7,172.5,42.0,21.3,30.4,0.686,0,0
Nasarawa,Kano,NW,2019,8,24.6,36.5,14.2,17.4,0.561,0,0
Nasarawa,Kano,NW,2019,9,11.7,39.4,23.3,57.6,0.411,0,0
Nasarawa,Kano,NW,2019,10,12.0,40.5,21.2,37.1,0.621,0,0
Nasarawa,Kano,NW,2019,11,25.7,40.1,25.2,33.7,0.445,0,1
Nasarawa,Kano,NW,2019,12,6.0,38.9,20.4,59.3,0.107,0,1
Nasarawa,Kano,NW,2020,1,15.9,39.3,26.7,40.1,0.356,0,1
Nasarawa,Kano,NW,2020,2,14.1,42.2,21.1,33.6,0.44,0,1
Nasarawa,Kano,NW,2020,3,60.7,38.3,18.6,27.6,0.213,0,0
Nasarawa,Kano,NW,2020,4,38.1,39.0,20.5,54.4,0.465,0,0
Nasarawa,Kano,NW,2020,5,151.6,36.1,17.9,27.2,0.13,0,0
Nasarawa,Kano,NW,2020,6,311.4,40.1,18.9,32.5,0.385,1,0
Nasarawa,Kano,NW,2020,7,239.4,42.0,24.4,58.1,0.537,0,0
Nasarawa,Kano,NW,2020,8,196.9,35.7,18.1,55.1,0.347,0,0
Nasarawa,Kano,NW,2020,9,135.4,35.0,19.9,57.7,0.609,0,0
Nasarawa,Kano,NW,2020,10,122.4,35.5,21.0,33.0,0.637,0,0
Nasarawa,Kano,NW,2020,11,41.4,34.8,17.6,50.1,0.52,0,0
Nasarawa,Kano,NW,2020,12,8.6,41.2,20.6,41.8,0.13,0,1
Nasarawa,Kano,NW,2021,1,13.3,42.1,22.7,17.6,0.542,0,1
Nasarawa,Kano,NW,2021,2,17.0,33.6,22.2,56.4,0.709,0,1
Nasarawa,Kano,NW,2021,3,12.4,40.6,26.4,57.7,0.165,0,1
Nasarawa,Kano,NW,2021,4,57.1,41.1,23.2,35.5,0.222,0,0
Nasarawa,Kano,NW,2021,5,23.3,42.9,26.4,45.4,0.782,0,0
Nasarawa,Kano,NW,2021,6,218.8,38.8,24.0,35.1,0.582,0,0
Nasarawa,Kano,NW,2021,7,32.2,33.2,19.3,36.4,0.387,0,0
Nasarawa,Kano,NW,2021,8,281.8,34.0,22.6,34.2,0.639,1,0
Nasarawa,Kano,NW,2021,9,152.2,34.0,21.8,56.2,0.236,0,0
Nasarawa,Kano,NW,2021,10,21.7,40.0,14.7,25.7,0.512,0,0
Nasarawa,Kano,NW,2021,11,31.4,37.9,21.2,34.3,0.688,0,0
Nasarawa,Kano,NW,2021,12,14.8,35.5,14.0,42.6,0.701,0,1
Nasarawa,Kano,NW,2022,1,7.4,36.6,24.4,40.7,0.784,0,1
Nasarawa,Kano,NW,2022,2,12.2,42.0,24.3,54.5,0.355,0,1
Nasarawa,Kano,NW,2022,3,56.4,36.1,14.0,20.7,0.417,0,0
Nasarawa,Kano,NW,2022,4,39.1,38.2,16.0,17.1,0.265,0,0
Nasarawa,Kano,NW,2022,5,114.3,37.4,23.4,34.1,0.694,0,0
Nasarawa,Kano,NW,2022,6,166.0,37.7,23.4,25.0,0.421,0,0
Nasarawa,Kano,NW,2022,7,193.9,39.0,19.6,18.7,0.485,0,0
Nasarawa,Kano,NW,2022,8,255.1,33.3,22.9,25.2,0.405,1,0
Nasarawa,Kano,NW,2022,9,220.0,36.6,19.4,24.7,0.331,0,0
Nasarawa,Kano,NW,2022,10,29.2,35.9,21.1,21.2,0.353,0,0
Nasarawa,Kano,NW,2022,11,23.3,39.2,19.4,25.5,0.365,0,1
Nasarawa,Kano,NW,2022,12,11.3,40.1,16.9,27.6,0.371,0,1
Nasarawa,Kano,NW,2023,1,1.4,35.5,24.1,24.8,0.295,0,1
Nasarawa,Kano,NW,2023,2,6.3,34.0,18.2,38.0,0.591,0,1
Nasarawa,Kano,NW,2023,3,63.0,33.1,16.2,17.8,0.638,0,0
Nasarawa,Kano,NW,2023,4,45.4,41.9,21.4,55.2,0.14,0,0
Nasarawa,Kano,NW,2023,5,22.9,33.9,23.7,35.1,0.473,0,0
Nasarawa,Kano,NW,2023,6,269.0,41.5,26.5,42.1,0.379,1,0
Nasarawa,Kano,NW,2023,7,285.4,42.5,22.5,49.5,0.701,1,0
Nasarawa,Kano,NW,2023,8,131.1,35.5,22.7,26.6,0.255,0,0
Nasarawa,Kano,NW,2023,9,33.5,35.3,14.7,16.8,0.21,0,0
Nasarawa,Kano,NW,2023,10,205.9,39.5,23.6,19.8,0.729,0,0
Nasarawa,Kano,NW,2023,11,7.3,42.6,18.6,51.8,0.755,0,1
Nasarawa,Kano,NW,2023,12,11.5,38.4,21.9,48.4,0.437,0,1
Nasarawa,Kano,NW,2024,1,1.6,36.7,15.0,32.9,0.407,0,1
Nasarawa,Kano,NW,2024,2,6.8,33.7,14.9,38.4,0.364,0,1
Nasarawa,Kano,NW,2024,3,2.8,34.1,20.0,21.2,0.191,0,1
Nasarawa,Kano,NW,2024,4,12.5,40.2,24.6,38.7,0.38,0,0
Nasarawa,Kano,NW,2024,5,153.4,37.0,19.2,58.7,0.307,0,0
Nasarawa,Kano,NW,2024,6,276.7,34.0,24.7,57.7,0.11,1,0
Nasarawa,Kano,NW,2024,7,83.4,34.0,22.5,51.1,0.132,0,0
Nasarawa,Kano,NW,2024,8,228.5,34.9,25.9,27.8,0.114,0,0
Nasarawa,Kano,NW,2024,9,169.4,35.5,20.5,19.0,0.553,0,0
Nasarawa,Kano,NW,2024,10,171.1,37.9,26.0,25.3,0.386,0,0
Nasarawa,Kano,NW,2024,11,64.6,38.5,16.5,17.6,0.108,0,0
Nasarawa,Kano,NW,2024,12,2.0,34.8,16.8,16.4,0.679,0,1
Nasarawa,Kano,NW,2025,1,7.0,37.3,14.8,32.3,0.215,0,1
Nasarawa,Kano,NW,2025,2,3.9,37.4,18.9,28.4,0.68,0,1
Nasarawa,Kano,NW,2025,3,59.1,33.2,25.8,45.8,0.144,0,0
Nasarawa,Kano,NW,2025,4,30.3,37.5,16.7,55.6,0.482,0,0
Nasarawa,Kano,NW,2025,5,137.4,36.1,25.9,42.0,0.311,0,0
Nasarawa,Kano,NW,2025,6,190.0,39.5,20.5,50.2,0.14,0,0
Rano,Kano,NW,2019,1,13.6,39.7,21.7,58.8,0.204,0,1
Rano,Kano,NW,2019,2,16.6,38.0,21.1,44.9,0.219,0,1
Rano,Kano,NW,2019,3,36.9,39.3,25.6,48.8,0.576,0,0
Rano,Kano,NW,2019,4,9.9,38.9,22.9,35.9,0.135,0,0
Rano,Kano,NW,2019,5,55.3,38.4,19.6,25.3,0.573,0,0
Rano,Kano,NW,2019,6,243.4,42.1,18.4,24.7,0.299,0,0
Rano,Kano,NW,2019,7,299.1,33.0,26.8,54.1,0.421,1,0
Rano,Kano,NW,2019,8,64.3,39.3,17.6,47.4,0.461,0,0
Rano,Kano,NW,2019,9,36.7,36.8,26.0,48.9,0.627,0,0
Rano,Kano,NW,2019,10,139.3,33.8,24.4,24.0,0.305,0,0
Rano,Kano,NW,2019,11,49.3,36.9,25.2,24.6,0.347,0,0
Rano,Kano,NW,2019,12,9.1,36.9,25.6,31.7,0.269,0,1
Rano,Kano,NW,2020,1,0.8,41.8,22.6,29.3,0.626,0,1
Rano,Kano,NW,2020,2,17.1,36.6,19.7,32.2,0.305,0,1
Rano,Kano,NW,2020,3,26.7,37.4,14.8,37.1,0.102,0,1
Rano,Kano,NW,2020,4,51.8,37.0,21.6,24.0,0.767,0,0
Rano,Kano,NW,2020,5,153.8,41.3,15.8,49.8,0.252,0,0
Rano,Kano,NW,2020,6,88.7,36.0,18.3,15.2,0.524,0,0
Rano,Kano,NW,2020,7,143.9,39.0,24.9,23.3,0.161,0,0
Rano,Kano,NW,2020,8,322.7,39.0,22.9,27.2,0.299,1,0
Rano,Kano,NW,2020,9,190.0,40.4,18.0,54.0,0.128,0,0
Rano,Kano,NW,2020,10,183.2,40.6,22.9,53.0,0.429,0,0
Rano,Kano,NW,2020,11,38.2,38.5,26.2,32.5,0.27,0,0
Rano,Kano,NW,2020,12,11.6,35.2,22.5,53.9,0.744,0,1
Rano,Kano,NW,2021,1,9.3,37.7,14.4,42.5,0.228,0,1
Rano,Kano,NW,2021,2,10.9,35.9,21.1,53.0,0.587,0,1
Rano,Kano,NW,2021,3,52.8,41.7,19.1,40.8,0.429,0,0
Rano,Kano,NW,2021,4,5.6,42.8,19.8,48.3,0.253,0,0
Rano,Kano,NW,2021,5,192.8,38.1,22.3,16.3,0.798,0,0
Rano,Kano,NW,2021,6,20.5,39.4,17.1,53.8,0.473,0,0
Rano,Kano,NW,2021,7,348.7,35.5,16.6,52.8,0.207,1,0
Rano,Kano,NW,2021,8,57.0,36.8,26.3,46.7,0.326,0,0
Rano,Kano,NW,2021,9,284.5,42.2,19.2,41.3,0.724,1,0
Rano,Kano,NW,2021,10,186.1,39.5,15.8,41.6,0.45,0,0
Rano,Kano,NW,2021,11,15.8,39.3,21.0,19.1,0.727,0,1
Rano,Kano,NW,2021,12,15.0,39.6,19.9,24.8,0.348,0,1
Rano,Kano,NW,2022,1,8.1,39.6,15.4,27.8,0.736,0,1
Rano,Kano,NW,2022,2,15.1,37.6,22.2,16.5,0.184,0,1
Rano,Kano,NW,2022,3,21.0,36.6,20.6,41.0,0.466,0,1
Rano,Kano,NW,2022,4,38.4,37.8,17.2,43.1,0.585,0,0
Rano,Kano,NW,2022,5,50.4,39.4,25.3,57.3,0.764,0,0
Rano,Kano,NW,2022,6,260.6,41.7,19.9,38.6,0.711,1,0
Rano,Kano,NW,2022,7,44.6,40.8,17.3,45.5,0.635,0,0
Rano,Kano,NW,2022,8,141.4,41.3,18.3,59.7,0.696,0,0
Rano,Kano,NW,2022,9,176.5,40.4,20.3,51.8,0.124,0,0
Rano,Kano,NW,2022,10,131.3,35.1,15.4,45.0,0.549,0,0
Rano,Kano,NW,2022,11,8.4,40.7,16.1,47.2,0.784,0,1
Rano,Kano,NW,2022,12,3.5,35.2,24.5,15.4,0.336,0,1
Rano,Kano,NW,2023,1,15.3,37.1,23.1,26.4,0.215,0,1
Rano,Kano,NW,2023,2,14.9,38.1,16.7,53.6,0.42,0,1
Rano,Kano,NW,2023,3,44.2,39.2,25.4,17.4,0.712,0,0
Rano,Kano,NW,2023,4,2.9,33.5,23.4,37.6,0.141,0,0
Rano,Kano,NW,2023,5,121.7,34.4,19.4,54.4,0.406,0,0
Rano,Kano,NW,2023,6,191.7,40.1,22.3,39.6,0.179,0,0
Rano,Kano,NW,2023,7,74.2,33.7,26.5,17.3,0.265,0,0
Rano,Kano,NW,2023,8,319.9,36.9,24.3,32.1,0.384,1,0
Rano,Kano,NW,2023,9,252.9,42.0,14.3,21.6,0.792,1,0
Rano,Kano,NW,2023,10,158.8,35.9,23.4,35.9,0.483,0,0
Rano,Kano,NW,2023,11,55.2,37.1,15.4,16.3,0.62,0,0
Rano,Kano,NW,2023,12,5.5,42.4,18.9,58.4,0.179,0,1
Rano,Kano,NW,2024,1,16.0,33.2,24.1,37.6,0.475,0,1
Rano,Kano,NW,2024,2,15.6,34.9,17.2,17.7,0.427,0,1
Rano,Kano,NW,2024,3,8.6,41.6,23.9,42.7,0.746,0,1
Rano,Kano,NW,2024,4,45.6,38.7,24.0,57.1,0.294,0,0
Rano,Kano,NW,2024,5,175.8,42.8,19.3,50.1,0.227,0,0
Rano,Kano,NW,2024,6,212.8,42.7,21.2,27.6,0.328,0,0
Rano,Kano,NW,2024,7,167.2,40.4,14.3,41.9,0.621,0,0
Rano,Kano,NW,2024,8,290.4,41.6,16.0,16.8,0.53,1,0
Rano,Kano,NW,2024,9,134.7,34.1,18.8,19.2,0.18,0,0
Rano,Kano,NW,2024,10,174.4,38.3,25.1,33.2,0.634,0,0
Rano,Kano,NW,2024,11,42.0,38.2,24.5,58.8,0.461,0,0
Rano,Kano,NW,2024,12,9.1,35.5,24.7,53.6,0.732,0,1
Rano,Kano,NW,2025,1,4.5,38.3,23.8,41.9,0.22,0,1
Rano,Kano,NW,2025,2,14.0,35.7,26.0,27.5,0.742,0,1
Rano,Kano,NW,2025,3,27.8,41.8,18.7,41.9,0.27,0,1
Rano,Kano,NW,2025,4,4.1,39.6,18.0,57.9,0.692,0,0
Rano,Kano,NW,2025,5,17.7,41.4,24.3,23.9,0.704,0,0
Rano,Kano,NW,2025,6,206.7,35.9,25.1,51.6,0.548,0,0
Rimin Gado,Kano,NW,2019,1,13.9,33.6,24.5,56.5,0.2,0,1
Rimin Gado,Kano,NW,2019,2,4.0,40.2,22.8,54.2,0.686,0,1
Rimin Gado,Kano,NW,2019,3,19.0,37.7,14.1,48.8,0.422,0,1
Rimin Gado,Kano,NW,2019,4,51.6,34.9,18.7,48.8,0.529,0,0
Rimin Gado,Kano,NW,2019,5,98.4,40.7,23.9,56.9,0.732,0,0
Rimin Gado,Kano,NW,2019,6,255.0,33.7,26.9,21.1,0.552,1,0
Rimin Gado,Kano,NW,2019,7,325.4,34.8,24.7,32.3,0.176,1,0
Rimin Gado,Kano,NW,2019,8,235.2,37.8,23.5,52.3,0.666,0,0
Rimin Gado,Kano,NW,2019,9,287.9,41.7,15.1,58.7,0.784,1,0
Rimin Gado,Kano,NW,2019,10,115.2,33.1,17.1,15.8,0.533,0,0
Rimin Gado,Kano,NW,2019,11,21.5,40.4,14.7,20.6,0.603,0,1
Rimin Gado,Kano,NW,2019,12,16.5,39.5,21.6,50.0,0.732,0,1
Rimin Gado,Kano,NW,2020,1,15.7,34.0,22.6,44.9,0.478,0,1
Rimin Gado,Kano,NW,2020,2,7.8,33.9,21.9,40.3,0.443,0,1
Rimin Gado,Kano,NW,2020,3,13.5,39.7,18.9,48.8,0.448,0,1
Rimin Gado,Kano,NW,2020,4,47.4,40.6,27.0,38.7,0.564,0,0
Rimin Gado,Kano,NW,2020,5,196.7,33.9,24.5,33.1,0.693,0,0
Rimin Gado,Kano,NW,2020,6,33.8,34.6,21.2,48.8,0.108,0,0
Rimin Gado,Kano,NW,2020,7,271.6,38.0,24.1,39.3,0.625,1,0
Rimin Gado,Kano,NW,2020,8,238.4,35.0,26.9,23.5,0.388,0,0
Rimin Gado,Kano,NW,2020,9,251.0,40.9,18.2,59.9,0.695,1,0
Rimin Gado,Kano,NW,2020,10,14.1,39.1,14.8,19.2,0.314,0,0
Rimin Gado,Kano,NW,2020,11,66.7,41.3,25.1,15.3,0.636,0,0
Rimin Gado,Kano,NW,2020,12,3.3,40.8,21.1,56.2,0.102,0,1
Rimin Gado,Kano,NW,2021,1,7.8,38.3,16.3,23.0,0.42,0,1
Rimin Gado,Kano,NW,2021,2,14.5,39.1,14.5,40.2,0.375,0,1
Rimin Gado,Kano,NW,2021,3,35.7,37.9,24.8,51.0,0.481,0,0
Rimin Gado,Kano,NW,2021,4,27.3,42.5,20.4,48.6,0.782,0,0
Rimin Gado,Kano,NW,2021,5,127.2,35.2,14.4,41.1,0.652,0,0
Rimin Gado,Kano,NW,2021,6,325.3,34.3,25.3,49.0,0.302,1,0
Rimin Gado,Kano,NW,2021,7,285.4,41.0,19.8,46.3,0.66,1,0
Rimin Gado,Kano,NW,2021,8,110.9,39.0,20.8,23.4,0.784,0,0
Rimin Gado,Kano,NW,2021,9,273.1,42.1,14.4,37.8,0.479,1,0
Rimin Gado,Kano,NW,2021,10,130.6,42.5,16.2,32.3,0.645,0,0
Rimin Gado,Kano,NW,2021,11,47.9,42.1,21.0,57.0,0.735,0,0
Rimin Gado,Kano,NW,2021,12,12.4,34.0,26.0,20.2,0.305,0,1
Rimin Gado,Kano,NW,2022,1,2.5,39.5,19.0,38.2,0.694,0,1
Rimin Gado,Kano,NW,2022,2,10.0,37.8,22.1,47.4,0.173,0,1
Rimin Gado,Kano,NW,2022,3,39.6,33.5,16.1,55.3,0.632,0,0
Rimin Gado,Kano,NW,2022,4,43.2,39.2,14.2,23.6,0.285,0,0
Rimin Gado,Kano,NW,2022,5,63.3,35.9,15.3,31.6,0.51,0,0
Rimin Gado,Kano,NW,2022,6,197.5,39.3,21.0,53.3,0.769,0,0
Rimin Gado,Kano,NW,2022,7,155.5,37.5,19.7,45.8,0.568,0,0
Rimin Gado,Kano,NW,2022,8,44.0,40.7,18.7,15.5,0.268,0,0
Rimin Gado,Kano,NW,2022,9,348.7,38.7,18.8,51.8,0.262,1,0
Rimin Gado,Kano,NW,2022,10,178.2,39.1,14.4,58.0,0.175,0,0
Rimin Gado,Kano,NW,2022,11,37.2,40.1,15.9,44.8,0.335,0,0
Rimin Gado,Kano,NW,2022,12,9.0,41.6,23.4,54.6,0.127,0,1
Rimin Gado,Kano,NW,2023,1,16.5,39.0,19.0,56.8,0.119,0,1
